alpha,beta,w_dis,w_dir,w_reg,fold_id,heldout_group,train_anchor_label,test_labels,n_seeds,E_distance_stress_mean,E_distance_stress_std,E_direction_vr_mean,E_direction_vr_std,RMSE_anchor_mean_km,RMSE_anchor_std_km
1.0,1.5,1.0,10.0,31.622776601683793,1,1,鄯善,龜茲|車師前,2,0.14254886290443175,0.00296471953370539,0.30188679245283023,0.09433962264150944,796.0940658506422,168.96666461331932
1.0,2.0,1.0,10.0,100.0,0,0,龜茲,鄯善|于闐,2,0.2795485009968019,0.0006787857098984884,0.49056603773584906,0.018867924528301883,1226.723876342876,1.7770190194714814
1.0,2.0,1.0,10.0,100.0,1,1,鄯善,龜茲|車師前,2,0.2876606157049384,0.0014410895355705666,0.2169811320754717,0.009433962264150941,587.411097177978,6.474437972416979
1.5,-1.0,1.0,31.622776601683793,0.1,0,0,龜茲,鄯善|于闐,2,0.010957438528725286,0.004800301224280135,0.2830188679245283,0.07547169811320753,635.4494814412708,66.7177338303926
1.5,-1.0,1.0,31.622776601683793,0.1,1,1,鄯善,龜茲|車師前,2,0.009540828233920183,0.00020242674346262254,0.4528301886792453,0.11320754716981132,715.5131272082754,46.586086473826576
1.5,-0.5,1.0,31.622776601683793,0.31622776601683794,0,0,龜茲,鄯善|于闐,2,0.008522989277437025,0.0022631959367314346,0.3113207547169811,0.028301886792452824,646.1164345060918,147.1250833722093
1.5,-0.5,1.0,31.622776601683793,0.31622776601683794,1,1,鄯善,龜茲|車師前,2,0.009887420980076,0.00047016484624453226,0.4339622641509434,0.11320754716981132,752.334671084287,85.29421249285343
1.5,0.0,1.0,31.622776601683793,1.0,0,0,龜茲,鄯善|于闐,2,0.01096210931545878,0.00025369334666031605,0.34905660377358494,0.02830188679245285,773.598871050217,110.80295929086088
1.5,0.0,1.0,31.622776601683793,1.0,1,1,鄯善,龜茲|車師前,2,0.013395113931786662,0.0007776220834980587,0.5188679245283019,0.1792452830188679,779.7875636646418,102.2657814042704
1.5,0.5,1.0,31.622776601683793,3.1622776601683795,0,0,龜茲,鄯善|于闐,2,0.020930782868034636,0.0005404107660751736,0.339622641509434,0.07547169811320756,818.6737805984849,217.77672539368058
1.5,0.5,1.0,31.622776601683793,3.1622776601683795,1,1,鄯善,龜茲|車師前,2,0.024432338203912357,0.001469368122887343,0.5849056603773585,0.24528301886792456,861.8752405019752,108.5120222803439
1.5,1.0,1.0,31.622776601683793,10.0,0,0,龜茲,鄯善|于闐,2,0.0547071579243017,0.0003405891074175667,0.37735849056603776,0.03773584905660379,858.0611941238094,122.05011712350375
1.5,1.0,1.0,31.622776601683793,10.0,1,1,鄯善,龜茲|車師前,2,0.05534511253321477,0.003510620525844485,0.34905660377358494,0.02830188679245285,867.7532318982044,92.64478549103313
1.5,1.5,1.0,31.622776601683793,31.622776601683793,0,0,龜茲,鄯善|于闐,2,0.1336594388748707,0.00016773104329557975,0.4716981132075472,0.0,1096.7556668384195,0.9842130494497496
1.5,1.5,1.0,31.622776601683793,31.622776601683793,1,1,鄯善,龜茲|車師前,2,0.14234466921104727,0.0026163987467548028,0.30188679245283023,0.09433962264150944,756.7323348795958,195.3244487288735
1.5,2.0,1.0,31.622776601683793,100.0,0,0,龜茲,鄯善|于闐,2,0.2795475229076236,0.0003100066832652515,0.49056603773584906,0.018867924528301883,1225.2577009018191,0.48043815524886213
1.5,2.0,1.0,31.622776601683793,100.0,1,1,鄯善,龜茲|車師前,2,0.28760415307618925,0.0014611381076863883,0.2169811320754717,0.009433962264150941,573.0350876421785,7.770984410069445
2.0,-1.0,1.0,100.0,0.1,0,0,龜茲,鄯善|于闐,2,0.008500029955385045,0.002338170697400508,0.25471698113207547,0.06603773584905659,413.1415388551492,136.16172795567897
2.0,-1.0,1.0,100.0,0.1,1,1,鄯善,龜茲|車師前,2,0.016035773865384465,0.011009793197050232,0.4339622641509434,0.20754716981132074,665.8258412685733,256.6382060536822
2.0,-0.5,1.0,100.0,0.31622776601683794,0,0,龜茲,鄯善|于闐,2,0.009403517986420109,0.0024598412954676984,0.27358490566037735,0.08490566037735847,430.61040220676466,131.91140353136083
2.0,-0.5,1.0,100.0,0.31622776601683794,1,1,鄯善,龜茲|車師前,2,0.017891775687101128,0.01235933000460784,0.40566037735849053,0.23584905660377356,551.8209403603438,115.67779746147707
2.0,0.0,1.0,100.0,1.0,0,0,龜茲,鄯善|于闐,2,0.012202505851894432,0.0018615935535221005,0.20754716981132076,0.03773584905660378,376.06327299213535,8.880583556579523
2.0,0.0,1.0,100.0,1.0,1,1,鄯善,龜茲|車師前,2,0.02076540159505163,0.011636446774931817,0.3679245283018868,0.14150943396226415,480.32517044826557,42.976379218605416
2.0,0.5,1.0,100.0,3.1622776601683795,0,0,龜茲,鄯善|于闐,2,0.022280113659261365,0.0002834439448310671,0.20754716981132076,0.05660377358490566,394.0073651881554,99.57246035690329
2.0,0.5,1.0,100.0,3.1622776601683795,1,1,鄯善,龜茲|車師前,2,0.02645808091599884,0.004224370662923962,0.5094339622641509,0.2641509433962264,637.0602956327707,185.61971762084343
